question_id,run_question,progress,p,native_s,r
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.55,0.9099070039003511,2.312499973922968,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.6000000000000001,0.7431680171450046,1.0625000447034836,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.65,0.7431680171450046,1.0625000447034836,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.7000000000000001,0.7431680171450046,1.0625000447034836,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.75,0.9979492567977998,6.187500165018719,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.8,0.9979492567977998,6.187500165018719,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.8500000000000001,0.9979492567977998,6.187500165018719,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.9,0.9940889312559439,5.125000019092113,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.9500000000000001,0.9940889312559439,5.125000019092113,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,0.9988304895646855,6.749999854248017,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.0,0.022977368739197652,-3.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.05,0.022977368739197652,-3.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.1,0.022977368739197652,-3.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.15000000000000002,0.022977368739197652,-3.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.2,0.8991213745668095,2.1874999701976776,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.25,0.8991213745668095,2.1874999701976776,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.30000000000000004,0.8991213745668095,2.1874999701976776,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.35000000000000003,0.8991213745668095,2.1874999701976776,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.4,0.5312093733737563,0.125,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.45,0.5312093733737563,0.125,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.5,0.5312093733737563,0.125,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.55,0.5312093733737563,0.125,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.6000000000000001,0.9796676474921346,3.875000041909516,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.65,0.9796676474921346,3.875000041909516,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.7000000000000001,0.9796676474921346,3.875000041909516,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.75,0.9796676474921346,3.875000041909516,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.8,0.999512142966951,7.62500018402352,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.8500000000000001,0.999512142966951,7.62500018402352,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.9,0.999512142966951,7.62500018402352,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.9500000000000001,0.999512142966951,7.62500018402352,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1.0,0.9940889325091624,5.125000232364982,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.0,0.004609571384557264,-5.375000173225999,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.05,0.004609571384557264,-5.375000173225999,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.1,0.004609571384557264,-5.375000173225999,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.15000000000000002,0.004609571384557264,-5.375000173225999,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.2,0.04742586880186648,-3.000000096857548,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.25,0.04742586880186648,-3.000000096857548,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.30000000000000004,0.04742586880186648,-3.000000096857548,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.35000000000000003,0.04742586880186648,-3.000000096857548,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.4,0.320821300824607,-0.75,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.45,0.320821300824607,-0.75,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.5,0.320821300824607,-0.75,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.55,0.320821300824607,-0.75,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.6000000000000001,0.6224593312018546,0.5,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.65,0.6224593312018546,0.5,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.7000000000000001,0.6224593312018546,0.5,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.75,0.6224593312018546,0.5,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.8,0.6076631698328917,0.4375,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.8500000000000001,0.6076631698328917,0.4375,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.9,0.6076631698328917,0.4375,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.9500000000000001,0.6076631698328917,0.4375,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,1.0,0.9986749776457927,6.625000047613867,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,0.005911069532106324,-5.124999884981662,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.05,0.005911069532106324,-5.124999884981662,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.1,0.43782349911420193,-0.25,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.15000000000000002,0.43782349911420193,-0.25,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.2,0.9241418272911436,2.5000001043081284,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.25,0.9241418220680101,2.5000000298023224,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.30000000000000004,0.9241418220680101,2.5000000298023224,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.35000000000000003,0.8933094103149354,2.1250000447034836,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.4,0.9984021543819241,6.437499922234565,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.45,0.9984021543819241,6.437499922234565,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.5,0.7772998611746911,1.25,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.55,0.40733340004593027,-0.375,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6000000000000001,0.40733340004593027,-0.375,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.65,0.24508501864634824,-1.1249999701976776,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.7000000000000001,0.20181321265898594,-1.3750000596046448,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.75,0.20181321265898594,-1.3750000596046448,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.8,0.08035746469271472,-2.4375000558793545,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.8500000000000001,0.2018132306615979,-1.3749999478459358,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.9,0.2018132306615979,-1.3749999478459358,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.9500000000000001,0.04468086987511991,-3.0625000093132257,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,1.0,0.03732688734412946,-3.25,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.0,0.017986207955231072,-4.000000113621354,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.05,0.017986207955231072,-4.000000113621354,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.1,0.017986207955231072,-4.000000113621354,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.15000000000000002,0.017986207955231072,-4.000000113621354,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.2,0.017986207955231072,-4.000000113621354,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.25,0.9399133527714579,2.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.30000000000000004,0.9399133527714579,2.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.35000000000000003,0.9399133527714579,2.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.4,0.9399133527714579,2.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.45,0.9399133527714579,2.750000052154064,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.5,0.9859363705031758,4.249999823048711,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.55,0.9859363705031758,4.249999823048711,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.6000000000000001,0.9859363705031758,4.249999823048711,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.65,0.9859363705031758,4.249999823048711,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.7000000000000001,0.9859363705031758,4.249999823048711,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.75,0.9820137919789702,4.000000109896064,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.8,0.9820137919789702,4.000000109896064,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.8500000000000001,0.9820137919789702,4.000000109896064,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.9,0.9820137919789702,4.000000109896064,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.9500000000000001,0.9820137919789702,4.000000109896064,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1.0,0.9989677689617447,6.8749999985448085,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.0,0.03308597767364294,-3.375000022351742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.05,0.03308597767364294,-3.375000022351742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.1,0.03308597767364294,-3.375000022351742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.15000000000000002,0.03308597767364294,-3.375000022351742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.2,0.03308597767364294,-3.375000022351742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.25,0.03308597767364294,-3.375000022351742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.30000000000000004,0.03308597767364294,-3.375000022351742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.35000000000000003,0.9149009491921662,2.374999925494194,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.4,0.9149009491921662,2.374999925494194,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.45,0.9149009491921662,2.374999925494194,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.5,0.9149009491921662,2.374999925494194,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.55,0.9149009491921662,2.374999925494194,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.6000000000000001,0.9149009491921662,2.374999925494194,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.65,0.9149009491921662,2.374999925494194,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.7000000000000001,0.8175744828610095,1.5000000447034836,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.75,0.8175744828610095,1.5000000447034836,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.8,0.8175744828610095,1.5000000447034836,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.8500000000000001,0.8175744828610095,1.5000000447034836,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.9,0.8175744828610095,1.5000000447034836,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.9500000000000001,0.8175744828610095,1.5000000447034836,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1.0,0.9990302479753177,6.93749994126847,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.0,0.020332354047595497,-3.874999964609742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.05,0.020332354047595497,-3.874999964609742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.1,0.020332354047595497,-3.874999964609742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.15000000000000002,0.020332354047595497,-3.874999964609742,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.2,0.020332354047595497,-3.874999964609742,0.0
