schema_version,gold_definition,question_id,qa_pair_id,question_ordinal,decision_step,decision_state_count,normalized_progress,capture_id,action_tool_names,terminal_trajectory_status,gold_hop_count,covered_hop_count,gold_coverage_r,covered_hop_indices,missing_hop_indices,newly_available_hop_indices,cumulative_read_memory_count,cumulative_read_memory_ids,official_gold_lww_conflicted,final_official_score,final_correct,replica,j_sample_count,j_sufficient_count,j_insufficient_count,j_sufficient_fraction,native_sufficient_likelihood,native_sufficient_logprob,native_insufficient_logprob,native_logit_margin,native_margin_decision
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,6,13,0.46153846153846156,1789220570246802993-f7773fc13c7f451984cd78c7a40d4a17,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],3,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.8354835309589073,-0.1800120323896408,-1.8050119876861572,1.6249999552965164,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,6,13,0.46153846153846156,1789220570246802993-f7773fc13c7f451984cd78c7a40d4a17,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],3,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.8354835309589073,-0.1800120323896408,-1.8050119876861572,1.6249999552965164,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,7,13,0.5384615384615384,1789220585951324571-ab6b5d282f9249a8bf47459f8fe51162,"[""search""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],6,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9""]",False,0.0,False,qwen-r1,101,99,2,0.9801980198019802,0.974042641766128,-0.026317398995161057,-3.6513173580169678,3.6249999590218067,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,7,13,0.5384615384615384,1789220585951324571-ab6b5d282f9249a8bf47459f8fe51162,"[""search""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],6,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9""]",False,0.0,False,qwen-r2,101,97,4,0.9603960396039604,0.9740426404945811,-0.026315541937947273,-3.651315450668335,3.6249999087303877,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,8,13,0.6153846153846154,1789220614473546596-53b1889d64624b9fa37f6a5df30931d2,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],6,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9324533055754921,-0.07007461041212082,-2.6950745582580566,2.624999947845936,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,8,13,0.6153846153846154,1789220614473546596-53b1889d64624b9fa37f6a5df30931d2,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],6,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9324533055754921,-0.07007461041212082,-2.6950745582580566,2.624999947845936,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,9,13,0.6923076923076923,1789220642710211549-93f4d4a6982a4c9dafec3234c5f6feb6,"[""search""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],7,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9465966700118571,-0.054914239794015884,-2.9299142360687256,2.8749999962747097,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,9,13,0.6923076923076923,1789220642710211549-93f4d4a6982a4c9dafec3234c5f6feb6,"[""search""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],7,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337""]",False,0.0,False,qwen-r2,101,100,1,0.9900990099009901,0.9465966700118571,-0.054914239794015884,-2.9299142360687256,2.8749999962747097,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,10,13,0.7692307692307693,1789220659360967099-843f1eb547d843328cfe875ef7bb28e8,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],7,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9465966747198243,-0.054922252893447876,-2.929922342300415,2.875000089406967,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,10,13,0.7692307692307693,1789220659360967099-843f1eb547d843328cfe875ef7bb28e8,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],7,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9465966747198243,-0.054922252893447876,-2.929922342300415,2.875000089406967,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,11,13,0.8461538461538461,1789220687893646754-498709b76f8946e29547e3a44978314f,"[""search""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9046505293168443,-0.10025198012590408,-2.3502519130706787,2.2499999329447746,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,11,13,0.8461538461538461,1789220687893646754-498709b76f8946e29547e3a44978314f,"[""search""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9046505293168443,-0.10025198012590408,-2.3502519130706787,2.2499999329447746,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,12,13,0.9230769230769231,1789220724310254259-0515722f72f645049e6bfb40526faa40,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False,qwen-r1,101,100,1,0.9900990099009901,0.9324533074525657,-0.06996157020330429,-2.6949615478515625,2.624999977648258,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,12,13,0.9230769230769231,1789220724310254259-0515722f72f645049e6bfb40526faa40,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9324533140223229,-0.06996146589517593,-2.6949615478515625,2.6250000819563866,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,13,13,1.0,1789221087592463972-a428c8cf26fc4d2bb99eccdebdc57a2a,"[""finish""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False,qwen-r1,101,100,1,0.9900990099009901,0.9890130556692526,-0.011057056486606598,-4.511056900024414,4.4999998435378075,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,13,13,1.0,1789221087592463972-a428c8cf26fc4d2bb99eccdebdc57a2a,"[""finish""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False,qwen-r2,101,98,3,0.9702970297029703,0.9890130556692526,-0.011057056486606598,-4.511056900024414,4.4999998435378075,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,1,5,0.2,1789220509372218504-a1c2d4a960b9453f8fb72d866809f018,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r1,101,88,13,0.8712871287128713,0.01798620611286754,-4.018362045288086,-0.018361827358603477,-4.0000002179294825,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,1,5,0.2,1789220509372218504-a1c2d4a960b9453f8fb72d866809f018,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r2,101,85,16,0.8415841584158416,0.01798620611286754,-4.018362045288086,-0.018361827358603477,-4.0000002179294825,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,2,5,0.4,1789220517431708298-071b523888104b52a68a524190b3aa04,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r1,101,101,0,1.0,0.9046505383142494,-0.10023041814565659,-2.3502304553985596,2.250000037252903,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,2,5,0.4,1789220517431708298-071b523888104b52a68a524190b3aa04,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r2,101,101,0,1.0,0.893309401793762,-0.11284737288951874,-2.237847328186035,2.1249999552965164,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,3,5,0.6,1789220534698173095-8434f39897be470280095f5b439c5615,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r1,101,79,22,0.7821782178217822,0.32082129433083023,-1.137241244316101,-0.3872412145137787,-0.7500000298023224,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,3,5,0.6,1789220534698173095-8434f39897be470280095f5b439c5615,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r2,101,67,34,0.6633663366336634,0.3486451421018059,-1.054038166999817,-0.4290381968021393,-0.6249999701976776,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,4,5,0.8,1789220551243677642-2c873e95daec4eefb19b0d06381c9055,"[""read""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r1,101,100,1,0.9900990099009901,0.9525741236248058,-0.0487104170024395,-3.048710346221924,2.9999999292194843,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,4,5,0.8,1789220551243677642-2c873e95daec4eefb19b0d06381c9055,"[""read""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r2,101,101,0,1.0,0.9525741236248058,-0.0487104170024395,-3.048710346221924,2.9999999292194843,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,5,5,1.0,1789220570248047639-09ca68ff0119467f9ac9a12f7b74f4f5,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],[2],4,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5"",""m-154bcacb92d86a5c9d325b00"",""m-0b1100aa2215e071bf08a812""]",False,1.0,True,qwen-r1,101,99,2,0.9801980198019802,0.9986749776440981,-0.0013269914779812098,-6.626327037811279,6.625000046333298,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,5,5,1.0,1789220570248047639-09ca68ff0119467f9ac9a12f7b74f4f5,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],[2],4,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5"",""m-154bcacb92d86a5c9d325b00"",""m-0b1100aa2215e071bf08a812""]",False,1.0,True,qwen-r2,101,100,1,0.9900990099009901,0.9986749776440981,-0.0013269914779812098,-6.626327037811279,6.625000046333298,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,1,19,0.05263157894736842,1789220509368463663-66ab68a9c7e84ee4bacab43656985dba,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,86,15,0.8514851485148515,0.017986211639958692,-4.018273830413818,-0.01827392540872097,-3.9999999050050974,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,1,19,0.05263157894736842,1789220509368463663-66ab68a9c7e84ee4bacab43656985dba,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,89,12,0.8811881188118812,0.017986211639958692,-4.018273830413818,-0.01827392540872097,-3.9999999050050974,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,2,19,0.10526315789473684,1789220517808644649-df7f6bad9f134cba9c61ab221d8fb8a4,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,95,6,0.9405940594059405,0.4073334000459302,-0.8981721997261047,-0.5231721997261047,-0.375,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,2,19,0.10526315789473684,1789220517808644649-df7f6bad9f134cba9c61ab221d8fb8a4,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,99,2,0.9801980198019802,0.4073334000459302,-0.8981721997261047,-0.5231721997261047,-0.375,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,3,19,0.15789473684210525,1789220536314195049-fde648d19a8a4011ad4328704d262b0d,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.8933094046341532,-0.11292244493961334,-2.237922430038452,2.124999985098839,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,3,19,0.15789473684210525,1789220536314195049-fde648d19a8a4011ad4328704d262b0d,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.9046505402422645,-0.10030406713485718,-2.350304126739502,2.2500000596046448,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,4,19,0.21052631578947367,1789220552402725729-d1876ab2b9ae4119b6a11f840b065af5,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.8175744850834649,-0.20155805349349976,-1.7015581130981445,1.5000000596046448,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,4,19,0.21052631578947367,1789220552402725729-d1876ab2b9ae4119b6a11f840b065af5,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.8354835432479661,-0.17989762127399445,-1.804897665977478,1.6250000447034836,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,5,19,0.2631578947368421,1789220562049387362-bdf902ebf1ed491f88f231752349bac0,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.9465966660571644,-0.05495508760213852,-2.929955005645752,2.8749999180436134,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,5,19,0.2631578947368421,1789220562049387362-bdf902ebf1ed491f88f231752349bac0,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.9465966660571644,-0.05495508760213852,-2.929955005645752,2.8749999180436134,sufficient
