schema_version,gold_definition,question_id,qa_pair_id,question_ordinal,decision_step,decision_state_count,normalized_progress,capture_id,action_tool_names,terminal_trajectory_status,gold_hop_count,covered_hop_count,gold_coverage_r,covered_hop_indices,missing_hop_indices,newly_available_hop_indices,cumulative_read_memory_count,cumulative_read_memory_ids,official_gold_lww_conflicted,final_official_score,final_correct
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,11,13,0.8461538461538461,1789220687893646754-498709b76f8946e29547e3a44978314f,"[""search""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,12,13,0.9230769230769231,1789220724310254259-0515722f72f645049e6bfb40526faa40,"[""read""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,13,13,1.0,1789221087592463972-a428c8cf26fc4d2bb99eccdebdc57a2a,"[""finish""]",sufficient,3,2,0.6666666666666666,"[1,2]",[3],[],8,"[""m-d378741b166342a8e5a0aca8"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-879a81ce4bb890141c60d24f"",""m-3d125b0f0545f62e1d4dad28"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-621e3928a351e7bbd9e11337"",""m-6fd0269b08ed390fee96395f""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,1,5,0.2,1789220509372218504-a1c2d4a960b9453f8fb72d866809f018,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,2,5,0.4,1789220517431708298-071b523888104b52a68a524190b3aa04,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,3,5,0.6,1789220534698173095-8434f39897be470280095f5b439c5615,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,4,5,0.8,1789220551243677642-2c873e95daec4eefb19b0d06381c9055,"[""read""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,5,5,1.0,1789220570248047639-09ca68ff0119467f9ac9a12f7b74f4f5,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],[2],4,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5"",""m-154bcacb92d86a5c9d325b00"",""m-0b1100aa2215e071bf08a812""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,1,19,0.05263157894736842,1789220509368463663-66ab68a9c7e84ee4bacab43656985dba,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,2,19,0.10526315789473684,1789220517808644649-df7f6bad9f134cba9c61ab221d8fb8a4,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,3,19,0.15789473684210525,1789220536314195049-fde648d19a8a4011ad4328704d262b0d,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,4,19,0.21052631578947367,1789220552402725729-d1876ab2b9ae4119b6a11f840b065af5,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,5,19,0.2631578947368421,1789220562049387362-bdf902ebf1ed491f88f231752349bac0,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,6,19,0.3157894736842105,1789220577188439644-7fb07b38a37342d2a449cf6dee6d9e01,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,7,19,0.3684210526315789,1789220595838051122-01f584fbd9164f32bb7d5d6084db8715,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,8,19,0.42105263157894735,1789220617832138475-589698d437674e5f809fdfb016b7faa0,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,9,19,0.47368421052631576,1789220635073578781-4012cd1deb9c4b319dd0286a6aa84b2a,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,10,19,0.5263157894736842,1789220656584007465-117dc14b617e43b8a63b8dd450dfc44e,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,11,19,0.5789473684210527,1789220676615484102-6a35542a58c64e60aece67ccbfb50f24,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,12,19,0.631578947368421,1789220707783430495-8ccd7b34959c432faf09e30fecaae62f,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,13,19,0.6842105263157895,1789220739255568670-5278c9398bec4b708459a8c20e144c61,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],4,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-942f5722dd6757610c2e118b""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,14,19,0.7368421052631579,1789220936335964381-d30d2c95cac443aa878d206d8b746831,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],5,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-942f5722dd6757610c2e118b"",""m-b4f7617ddfde634fb0ac7372""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,15,19,0.7894736842105263,1789221146862813805-dc2b32fbcfee4e65afff2a7972adcb10,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],9,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-942f5722dd6757610c2e118b"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-3d125b0f0545f62e1d4dad28"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-4629414582d97d69514c4643""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,16,19,0.8421052631578947,1789221175265505808-642411a11d0448f2bdaa0b64f4f69d5e,"[""read""]",sufficient,4,2,0.5,"[1,2]","[3,4]",[2],10,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-942f5722dd6757610c2e118b"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-3d125b0f0545f62e1d4dad28"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-4629414582d97d69514c4643"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,17,19,0.8947368421052632,1789221201832692993-4d31308aa764474a89da5572bbdbc95e,"[""read""]",sufficient,4,2,0.5,"[1,2]","[3,4]",[],10,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-942f5722dd6757610c2e118b"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-3d125b0f0545f62e1d4dad28"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-4629414582d97d69514c4643"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,18,19,0.9473684210526315,1789221229268373274-452d89e199c04d32b94b8cebfdc33211,"[""search""]",sufficient,4,2,0.5,"[1,2]","[3,4]",[],14,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-942f5722dd6757610c2e118b"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-3d125b0f0545f62e1d4dad28"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-4629414582d97d69514c4643"",""m-aff4df280c82222c41cd9dbd"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-2c378c529470c6ac9d9129c5"",""m-154bcacb92d86a5c9d325b00"",""m-764a735eb863dbf0706b046a""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,19,19,1.0,1789221283400000216-8fef3292bca94809924fb04b9bf34520,"[""finish""]",sufficient,4,2,0.5,"[1,2]","[3,4]",[],14,"[""m-27a012671d73f03a3fd6b638"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-942f5722dd6757610c2e118b"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-3d125b0f0545f62e1d4dad28"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-4629414582d97d69514c4643"",""m-aff4df280c82222c41cd9dbd"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-2c378c529470c6ac9d9129c5"",""m-154bcacb92d86a5c9d325b00"",""m-764a735eb863dbf0706b046a""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,1,3,0.3333333333333333,1789220509401018597-ed8c1bd07ed54a07a474235af7191024,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,2,3,0.6666666666666666,1789220517429837487-994553dcd9924453a4292e8abe18a440,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,3,3,1.0,1789220528537298041-1587db2bd511402f8ff2430224259895,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],1,"[""m-764a735eb863dbf0706b046a""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,1,7,0.14285714285714285,1789220509383381209-2bf01eb7bd6848cc8ba7ba0538ec69a9,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,2,7,0.2857142857142857,1789220517434277359-39934b07d0574c30a6a0c284260d9bea,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,3,7,0.42857142857142855,1789220536238212643-fdd3cd29524e429d8550566fc8a4eb88,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],1,"[""m-ae3c59715d1425023fba9b40""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,4,7,0.5714285714285714,1789220552146454502-23632f2a166942aea0ca0f3e499097bc,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],1,"[""m-ae3c59715d1425023fba9b40""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,5,7,0.7142857142857143,1789220557417980237-d6285260abe84230a7d89ce307696ed3,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],2,"[""m-ae3c59715d1425023fba9b40"",""m-6fd0269b08ed390fee96395f""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,6,7,0.8571428571428571,1789220571377824504-b748c50134ea411bb7d4897de3328208,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],2,"[""m-ae3c59715d1425023fba9b40"",""m-6fd0269b08ed390fee96395f""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,7,7,1.0,1789220580821678680-03475a2ca6a840b98006d442b30877f5,"[""finish""]",sufficient,2,1,0.5,[2],[1],[2],3,"[""m-ae3c59715d1425023fba9b40"",""m-6fd0269b08ed390fee96395f"",""m-b4f7617ddfde634fb0ac7372""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,factconsolidation_mh_262k_no5,5,1,5,0.2,1789220509386142734-762c2898c160439c8661d0355b5ab2f2,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,factconsolidation_mh_262k_no5,5,2,5,0.4,1789220517807328415-f7d91377c1ca488b831e7736488a4979,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,factconsolidation_mh_262k_no5,5,3,5,0.6,1789220529220233498-cd68f2b8d975441f9a68421fbd9d1cc7,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],2,"[""m-9c66a5ec4a759d8795c58788"",""m-32937397b194ea97822b7885""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,factconsolidation_mh_262k_no5,5,4,5,0.8,1789220547964193391-f5511f52f7fc44039cfcc15027ad59e3,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],2,"[""m-9c66a5ec4a759d8795c58788"",""m-32937397b194ea97822b7885""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,factconsolidation_mh_262k_no5,5,5,5,1.0,1789220560600174582-c2a6802c60cd4ef48cf8f98537a65045,"[""finish""]",sufficient,4,4,1.0,"[1,2,3,4]",[],"[2,3,4]",4,"[""m-9c66a5ec4a759d8795c58788"",""m-32937397b194ea97822b7885"",""m-d8939565b192098f7742417a"",""m-aff4df280c82222c41cd9dbd""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,factconsolidation_mh_262k_no6,6,1,3,0.3333333333333333,1789220509361206133-544a93b0c3a14fe7a8f622a26150d539,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,factconsolidation_mh_262k_no6,6,2,3,0.6666666666666666,1789220517430989667-83059c5a1e5548ac816dc6b1d82b2d04,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,factconsolidation_mh_262k_no6,6,3,3,1.0,1789220542380654724-f2af963daac946b7a856287fc1c7e28d,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],"[1,2]",3,"[""m-df5c8fccc1791c4df5c99f24"",""m-e83f38f2c761aa5a2f5c0f21"",""m-ae3c59715d1425023fba9b40""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,factconsolidation_mh_262k_no7,7,1,22,0.045454545454545456,1789220509391944016-c2fc034f96d84283b6a82bd5a75701e8,"[""search""]",insufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,factconsolidation_mh_262k_no7,7,2,22,0.09090909090909091,1789220517809342801-209631f6a5bc498ea35aa3c43e80ff1e,"[""search""]",insufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,factconsolidation_mh_262k_no7,7,3,22,0.13636363636363635,1789220534628070371-4777528ae0f94ed9b24bf46f0456f0da,"[""read""]",insufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,factconsolidation_mh_262k_no7,7,4,22,0.18181818181818182,1789220573311567219-47a825cd0d344839b1d2288ccf070fda,"[""search""]",insufficient,4,2,0.5,"[1,2]","[3,4]","[1,2]",5,"[""m-6fd0269b08ed390fee96395f"",""m-b4f7617ddfde634fb0ac7372"",""m-22130c7cb447261eda31ef6b"",""m-323e3517faf8135a089224ca"",""m-4629414582d97d69514c4643""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,factconsolidation_mh_262k_no7,7,5,22,0.22727272727272727,1789220591113119006-bdb2f31875dd456bad8c98c519182ce2,"[""read""]",insufficient,4,2,0.5,"[1,2]","[3,4]",[],5,"[""m-6fd0269b08ed390fee96395f"",""m-b4f7617ddfde634fb0ac7372"",""m-22130c7cb447261eda31ef6b"",""m-323e3517faf8135a089224ca"",""m-4629414582d97d69514c4643""]",False,0.0,False
