schema_version,gold_definition,question_id,qa_pair_id,question_ordinal,decision_step,decision_state_count,normalized_progress,capture_id,action_tool_names,terminal_trajectory_status,gold_hop_count,covered_hop_count,gold_coverage_r,covered_hop_indices,missing_hop_indices,newly_available_hop_indices,cumulative_read_memory_count,cumulative_read_memory_ids,official_gold_lww_conflicted,final_official_score,final_correct,replica,j_sample_count,j_sufficient_count,j_insufficient_count,j_sufficient_fraction,native_sufficient_likelihood,native_sufficient_logprob,native_insufficient_logprob,native_logit_margin,native_margin_decision
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,6,8,0.75,1789210375188102970-053b256c2e5e44cb9bd0ad6b16a8cb18,"[""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],3,"[""m-d378741b166342a8e5a0aca8"",""m-cbdf6a8153fd22ff0242fee9"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9978172838411629,-0.0021885510068386793,-6.127188682556152,6.125000131549314,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,6,8,0.75,1789210375188102970-053b256c2e5e44cb9bd0ad6b16a8cb18,"[""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],3,"[""m-d378741b166342a8e5a0aca8"",""m-cbdf6a8153fd22ff0242fee9"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9980732657183695,-0.0019319456769153476,-6.251932144165039,6.250000198488124,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,7,8,0.875,1789210383809254109-a06f18b197c949418e7bab247706b7c4,"[""read""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],3,"[""m-d378741b166342a8e5a0aca8"",""m-cbdf6a8153fd22ff0242fee9"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9940889312559439,-0.005937557201832533,-5.130937576293945,5.125000019092113,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,7,8,0.875,1789210383809254109-a06f18b197c949418e7bab247706b7c4,"[""read""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],3,"[""m-d378741b166342a8e5a0aca8"",""m-cbdf6a8153fd22ff0242fee9"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9940889312559439,-0.005937557201832533,-5.130937576293945,5.125000019092113,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,8,8,1.0,1789210390897050567-7c76028dbc424889be99664b49b485d9,"[""finish""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],3,"[""m-d378741b166342a8e5a0aca8"",""m-cbdf6a8153fd22ff0242fee9"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9988304895649572,-0.0011736417654901743,-6.751173496246338,6.749999854480848,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,0,8,8,1.0,1789210390897050567-7c76028dbc424889be99664b49b485d9,"[""finish""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],3,"[""m-d378741b166342a8e5a0aca8"",""m-cbdf6a8153fd22ff0242fee9"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9988304895644134,-0.0011731653939932585,-6.75117301940918,6.749999854015186,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,1,6,0.16666666666666666,1789210344150522642-870e3cf7677d4b49965b075331bc5408,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r1,101,75,26,0.7425742574257426,0.022977368739197652,-3.773524522781372,-0.023524470627307892,-3.750000052154064,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,1,6,0.16666666666666666,1789210344150522642-870e3cf7677d4b49965b075331bc5408,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r2,101,79,22,0.7821782178217822,0.022977368739197652,-3.773524522781372,-0.023524470627307892,-3.750000052154064,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,2,6,0.3333333333333333,1789210356543915196-a7776ade637f4ccf8db1ff534c2fc999,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r1,101,101,0,1.0,0.904650530602188,-0.10022955387830734,-2.350229501724243,2.249999947845936,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,2,6,0.3333333333333333,1789210356543915196-a7776ade637f4ccf8db1ff534c2fc999,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r2,101,101,0,1.0,0.8933094053442511,-0.11284471303224564,-2.237844705581665,2.1249999925494194,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,3,6,0.5,1789210363311449126-5265fd1d200940c4830f784287596786,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r1,101,89,12,0.8811881188118812,0.5312093733737563,-0.6328465342521667,-0.7578465342521667,0.125,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,3,6,0.5,1789210363311449126-5265fd1d200940c4830f784287596786,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r2,101,78,23,0.7722772277227723,0.5312093733737563,-0.6328141093254089,-0.7578141093254089,0.125,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,4,6,0.6666666666666666,1789210369536962597-ae409953f6fb428d9d11cea344e921e7,"[""read""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r1,101,101,0,1.0,0.9796676472138701,-0.02061745710670948,-3.8956174850463867,3.8750000279396772,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,4,6,0.6666666666666666,1789210369536962597-ae409953f6fb428d9d11cea344e921e7,"[""read""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5""]",False,1.0,True,qwen-r2,101,99,2,0.9801980198019802,0.9796676477703992,-0.02062458172440529,-3.8956246376037598,3.8750000558793545,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,5,6,0.8333333333333334,1789210373823082229-0ee056c6448741e2b06a54e1cd0f62e4,"[""read""]",sufficient,2,2,1.0,"[1,2]",[],[2],3,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5"",""m-0b1100aa2215e071bf08a812""]",False,1.0,True,qwen-r1,101,101,0,1.0,0.9994472214485849,-0.000556314189452678,-7.500556468963623,7.50000015477417,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,5,6,0.8333333333333334,1789210373823082229-0ee056c6448741e2b06a54e1cd0f62e4,"[""read""]",sufficient,2,2,1.0,"[1,2]",[],[2],3,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5"",""m-0b1100aa2215e071bf08a812""]",False,1.0,True,qwen-r2,101,98,3,0.9702970297029703,0.999569443010462,-0.0004337085410952568,-7.750433921813965,7.75000021327287,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,6,6,1.0,1789210379917119505-c296895da2c048f89d89097c69840247,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],[],4,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5"",""m-0b1100aa2215e071bf08a812"",""m-154bcacb92d86a5c9d325b00""]",False,1.0,True,qwen-r1,101,100,1,0.9900990099009901,0.9940889325009536,-0.00593305379152298,-5.1309332847595215,5.1250002309679985,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,1,6,6,1.0,1789210379917119505-c296895da2c048f89d89097c69840247,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],[],4,"[""m-1d5745d8b432a6047b4dd936"",""m-3576b8a194151a5c0e81bdc5"",""m-0b1100aa2215e071bf08a812"",""m-154bcacb92d86a5c9d325b00""]",False,1.0,True,qwen-r2,101,100,1,0.9900990099009901,0.9940889325173714,-0.005933527834713459,-5.13093376159668,5.125000233761966,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,1,7,0.14285714285714285,1789210344141224162-58cdd7479e8e4ede97f3e8e28c2cf728,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,90,11,0.8910891089108911,0.020332351339154453,-3.895655393600464,-0.02065529301762581,-3.875000100582838,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,1,7,0.14285714285714285,1789210344141224162-58cdd7479e8e4ede97f3e8e28c2cf728,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,94,7,0.9306930693069307,0.020332351339154453,-3.895655393600464,-0.02065529301762581,-3.875000100582838,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,2,7,0.2857142857142857,1789210356539155161-c00eb3af9b414da09797c7f4769408c5,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,93,8,0.9207920792079208,0.3486451421018059,-1.0537281036376953,-0.4287281334400177,-0.6249999701976776,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,2,7,0.2857142857142857,1789210356539155161-c00eb3af9b414da09797c7f4769408c5,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,91,10,0.900990099009901,0.37754066879814546,-0.9741021990776062,-0.4741021990776062,-0.5,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,3,7,0.42857142857142855,1789210362768280128-1adde43977794b7fb774c87cc28206b4,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,101,0,1.0,0.5621765008857981,-0.5760955810546875,-0.8260955810546875,0.25,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,3,7,0.42857142857142855,1789210362768280128-1adde43977794b7fb774c87cc28206b4,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,101,0,1.0,0.5621765008857981,-0.5760955810546875,-0.8260955810546875,0.25,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,4,7,0.5714285714285714,1789210367443215181-bc1e64b113d3495587d71ff897ab006d,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r1,101,89,12,0.8811881188118812,0.5312093733737563,-0.6327146291732788,-0.7577146291732788,0.125,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,4,7,0.5714285714285714,1789210367443215181-bc1e64b113d3495587d71ff897ab006d,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False,qwen-r2,101,87,14,0.8613861386138614,0.5926665999540697,-0.5232528448104858,-0.8982528448104858,0.375,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,5,7,0.7142857142857143,1789210371593497216-c0221e41deb348f399e270e80b943aec,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],4,"[""m-27a012671d73f03a3fd6b638"",""m-942f5722dd6757610c2e118b"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.9706877673407197,-0.02982933074235916,-3.529829263687134,3.4999999329447746,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,5,7,0.7142857142857143,1789210371593497216-c0221e41deb348f399e270e80b943aec,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],4,"[""m-27a012671d73f03a3fd6b638"",""m-942f5722dd6757610c2e118b"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.9706877721105294,-0.029834885150194168,-3.5298349857330322,3.500000100582838,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,6,7,0.8571428571428571,1789210377514027474-97d02df2be8b47a3aa6f8ad8e003e047,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],4,"[""m-27a012671d73f03a3fd6b638"",""m-942f5722dd6757610c2e118b"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.962673111451103,-0.03814033046364784,-3.288140296936035,3.2499999664723873,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,6,7,0.8571428571428571,1789210377514027474-97d02df2be8b47a3aa6f8ad8e003e047,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],4,"[""m-27a012671d73f03a3fd6b638"",""m-942f5722dd6757610c2e118b"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.9579122696813394,-0.04311615228652954,-3.1681160926818848,3.1249999403953552,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,7,7,1.0,1789210380519485162-9e9c4547f23e494f88b6122292a9c7ee,"[""finish""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],6,"[""m-27a012671d73f03a3fd6b638"",""m-942f5722dd6757610c2e118b"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-390bc624383d3833d9578af5"",""m-dfb16b405973c1a31c4ae15b""]",True,0.0,False,qwen-r1,101,101,0,1.0,0.990291522264974,-0.009772907942533493,-4.634772777557373,4.6249998696148396,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,2,7,7,1.0,1789210380519485162-9e9c4547f23e494f88b6122292a9c7ee,"[""finish""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],6,"[""m-27a012671d73f03a3fd6b638"",""m-942f5722dd6757610c2e118b"",""m-d378741b166342a8e5a0aca8"",""m-954c540a5962fbc7d01e18bf"",""m-390bc624383d3833d9578af5"",""m-dfb16b405973c1a31c4ae15b""]",True,0.0,False,qwen-r2,101,101,0,1.0,0.989013056094291,-0.011071322485804558,-4.51107120513916,4.499999882653356,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,1,3,0.3333333333333333,1789210344140254272-f9aa51df877941c3ba9258bb15ec2e16,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,81,20,0.801980198019802,0.01243165010997942,-4.387645244598389,-0.012645184062421322,-4.375000060535967,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,1,3,0.3333333333333333,1789210344140254272-f9aa51df877941c3ba9258bb15ec2e16,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,79,22,0.7821782178217822,0.01243165010997942,-4.387645244598389,-0.012645184062421322,-4.375000060535967,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,2,3,0.6666666666666666,1789210356542632367-8fcbff481f3f4afc987687c3141fccfb,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,101,0,1.0,0.9626731147976793,-0.038056790828704834,-3.2880568504333496,3.2500000596046448,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,2,3,0.6666666666666666,1789210356542632367-8fcbff481f3f4afc987687c3141fccfb,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,101,0,1.0,0.9669140219688266,-0.033660639077425,-3.408660650253296,3.375000011175871,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,3,3,1.0,1789210359511174809-eb32b7bb169443fab767a23b921cf081,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],1,"[""m-764a735eb863dbf0706b046a""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9971990727695015,-0.002812479855492711,-5.877812385559082,5.874999905703589,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,3,3,3,1.0,1789210359511174809-eb32b7bb169443fab767a23b921cf081,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],1,"[""m-764a735eb863dbf0706b046a""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9971990727695015,-0.002812479855492711,-5.877812385559082,5.874999905703589,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,1,5,0.2,1789210344157798971-eb3b9ea3419c40e3a054f141cc8cc569,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],True,1.0,True,qwen-r1,101,83,18,0.8217821782178217,0.014063630026280721,-4.2643609046936035,-0.014361119829118252,-4.249999784864485,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,1,5,0.2,1789210344157798971-eb3b9ea3419c40e3a054f141cc8cc569,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],True,1.0,True,qwen-r2,101,82,19,0.8118811881188119,0.014063630026280721,-4.2643609046936035,-0.014361119829118252,-4.249999784864485,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,2,5,0.4,1789210356544453587-809fec9d363d4967aca8d4e4c4cac626,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],True,1.0,True,qwen-r1,101,46,55,0.45544554455445546,0.24508502416032488,-1.4062042236328125,-0.2812042832374573,-1.1249999403953552,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,2,5,0.4,1789210356544453587-809fec9d363d4967aca8d4e4c4cac626,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],True,1.0,True,qwen-r2,101,48,53,0.4752475247524752,0.2689414213699951,-1.3133190870285034,-0.3133190870285034,-1.0,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,3,5,0.6,1789210364105484604-176532a5f67a43b1b39bea906bf87923,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],4,"[""m-6fd0269b08ed390fee96395f"",""m-20b0bd029c73234fd44ab583"",""m-7c5d78490bb6e83cf8439922"",""m-ae3c59715d1425023fba9b40""]",True,1.0,True,qwen-r1,101,101,0,1.0,0.9465966694469009,-0.05501319468021393,-2.9300131797790527,2.874999985098839,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,4,3,5,0.6,1789210364105484604-176532a5f67a43b1b39bea906bf87923,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],4,"[""m-6fd0269b08ed390fee96395f"",""m-20b0bd029c73234fd44ab583"",""m-7c5d78490bb6e83cf8439922"",""m-ae3c59715d1425023fba9b40""]",True,1.0,True,qwen-r2,101,101,0,1.0,0.9465966692585823,-0.05502154305577278,-2.9300215244293213,2.8749999813735485,sufficient
