question_id,r,margin,stop_rate,native_probability,rounds
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0.0,-2.8906249878782546,0.0,0.22162881031499831,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,0.0,-1.4062499119900167,0.5,0.42735255618079404,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,0.0,-2.6874998982530087,0.0,0.20701312616152737,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,0.0,-1.7812499466817826,0.5,0.3587471585130063,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,0.0,-1.4687500093132257,0.5,0.4101561383301648,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,2.599999981650035,0.8,0.763749103011748,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.0,-1.2708333488553762,0.6666666666666666,0.431144836442452,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.0,-0.7083332389593124,0.6666666666666666,0.539825421280624,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.0,-1.812499973922968,0.5,0.27709337222730496,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,0.0,-0.9999999813735487,0.5,0.4307204472037046,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.0,-2.9374999357387424,0.0,0.2514004636630474,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.0,-2.250000025611371,0.0,0.18456346381878916,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.0,-1.1041667401635398,0.3333333333333333,0.46034749479769116,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,0.0,1.8626451714354175e-08,0.5,0.5000000004709432,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.0,-0.5000000260770321,0.5,0.4820842885838057,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,0.0,0.10416662871527176,0.6666666666666666,0.6175335592685954,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,0.0,-0.4791666997286181,0.6666666666666666,0.5185755529633217,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.0,-2.0625000935979187,0.0,0.25795319439078385,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.0,-0.12499994691461325,0.5,0.49549912700459287,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.0,-1.656250013038516,0.5,0.3416264986948057,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.0,-0.7499999082647264,0.5,0.479514161973736,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,0.0,-1.1250000417542954,0.6666666666666666,0.46558814590637293,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,0.0,-0.5416667154058814,0.6666666666666666,0.5241908636393022,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,0.0,-2.8124999762512743,0.0,0.19900131600130336,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.0,-2.937499868683517,0.0,0.10640008723004445,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,0.0,-0.8958333119129142,0.6666666666666666,0.48616009387012155,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,0.0,-1.218749996740371,0.5,0.42621491900905556,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,0.0,-1.87500003973643,0.0,0.2741975759211019,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,0.0,-1.2728075186411539e-08,0.6666666666666666,0.5825781230508363,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,0.0,-0.2708333159486453,0.6666666666666666,0.5489811822859026,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,0.0,-4.291666599203988,0.0,0.05710570095800124,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,0.0,-0.3124999701976776,0.6666666666666666,0.5740798768391713,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,0.0,-2.906249969615601,0.0,0.22094694187726371,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,0.0,0.2083333032205701,0.6666666666666666,0.5911953662580467,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,0.0,0.47916662755111855,0.6666666666666666,0.6123288073641815,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,0.0,-2.4062499427236617,0.5,0.3063915459331892,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,0.0,-1.3125000917352736,0.5,0.41241346031612824,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,0.0,-0.3437499508727342,0.5,0.49470760152399884,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,0.0,-0.9687499024439603,0.5,0.46407430004423894,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,0.0,-1.4375000623986125,0.5,0.406125199332493,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,0.0,-2.6562499556457624,0.0,0.2448077197336662,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,0.0,-1.6562499210704118,0.5,0.3938237898070754,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,0.0,-0.5312499920837581,0.5,0.4855747964457307,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,0.0,-1.416666619790097,0.6666666666666666,0.41985773700283185,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,0.0,-0.5208333594103655,0.6666666666666666,0.5262340024599207,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,0.0,-1.137499984819442,0.4,0.3926083558581571,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,0.0,-1.1562500789295882,0.5,0.4640494365689023,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,0.0,-0.49999995063990355,0.6666666666666666,0.5341495915409026,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,0.0,-1.3593749382998794,0.25,0.3040167587688389,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,0.0,-1.5416667099731665,0.3333333333333333,0.35269405389892583,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,0.0,-1.6249999932479113,0.5,0.39904551220358886,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,0.0,-0.31250000558793545,0.5,0.49044482107143617,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,0.0,-3.500000056112185,0.0,0.08492296459042885,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,0.0,0.18229167230795915,0.5833333333333334,0.5196782346238038,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,0.0,-0.2500000591389835,0.5,0.494974516066704,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.0,-2.2500001260777935,0.5,0.3286329627239308,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,0.0,0.8281249911524357,0.75,0.6817441515733232,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,0.25,-1.7656249564606696,0.25,0.2678429534826722,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,0.25,2.1687499467167073,0.9,0.7605846175620833,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,0.25,0.3625000037252903,0.6,0.5880314798294297,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.25,3.1041666917929738,1.0,0.8647369461694167,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.25,2.6250000057742,1.0,0.8993789656350849,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,0.25,2.616071451837862,0.8571428571428571,0.8235537174563674,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,0.25,0.4375,1.0,0.6075629655779622,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.25,0.25,1.0,0.5621765008857981,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.25,1.5312499981373549,1.0,0.7944772240998124,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,0.25,0.5833333333333334,0.6666666666666666,0.6353577215967148,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.25,0.7187499944120646,0.5,0.6181171137223536,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,0.25,3.7708332929760218,1.0,0.9513769904761626,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,0.25,1.8828124837527866,1.0,0.7969835688724287,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,0.25,-0.2812500111758709,0.5,0.4475223453341504,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,0.25,0.8749999664723873,0.5,0.6636117371299148,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.3333333333333333,-1.545454552905126,0.18181818181818182,0.22909414167425443,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,0.3333333333333333,-4.4166667146297796,0.0,0.016938399509848018,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,0.3333333333333333,1.2708333047727745,1.0,0.7587703615532501,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.3333333333333333,3.5833333337310855,1.0,0.8968825809665201,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.3333333333333333,1.312499962747097,1.0,0.7759880678965443,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.3333333333333333,-2.819444451610454,0.0,0.15445255819853243,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,0.3333333333333333,5.328124946754542,1.0,0.9921756055925135,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.3333333333333333,1.4687500121071935,0.5,0.6605051680686514,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.3333333333333333,2.5624999720603228,1.0,0.9115258591230392,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,0.3333333333333333,2.437499973922968,1.0,0.904788209029473,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,0.3333333333333333,2.5312500428408384,1.0,0.9083731856662499,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,0.3333333333333333,-1.2187499923631548,0.2,0.28205543186180815,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.3333333333333333,0.4999999776482582,0.5,0.6051608808285316,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.5,7.750000093714334,1.0,0.9995694429590072,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.5,3.249999973922968,1.0,0.9584679890873595,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,0.5,3.8437500377185643,1.0,0.978548171951973,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,0.5,0.5937500074505806,0.5,0.6330537134778369,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,0.5,-2.0528846193964663,0.0,0.13892823602662743,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,0.5,1.9999999720603228,1.0,0.7965735509692033,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,0.5,7.875000192085281,1.0,0.9996200155582096,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,0.5,0.3125,1.0,0.5774215504199338,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,0.5,2.187500043772161,1.0,0.8632000640585703,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,0.5,5.000000094878487,1.0,0.9861709606090797,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.5,6.875000119151082,1.0,0.9989677690861095,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.5,6.687499891035259,1.0,0.9987527335260893,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.5,0.05468748405110091,0.5,0.5243192889298665,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.5,2.6499999966472387,1.0,0.9242418575789243,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.5,2.5312500428408384,1.0,0.9259873512171125,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.5,3.468749967578333,1.0,0.9463677081930193,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.5,1.3437499697320163,0.5,0.5840899153097528,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.5,-1.0284090953540395,0.36363636363636365,0.37326363125070317,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,0.5,2.374999914551154,1.0,0.7755532176736297,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.5,3.9687500377185643,1.0,0.9807345049427443,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.5,2.5000000381842256,1.0,0.9229795399529651,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.5,2.4687499958090484,1.0,0.8764162509176934,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0.5,0.5312499962747097,0.5,0.5662379411398504,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,0.5,2.9687500167638063,1.0,0.9501030224274527,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,0.5,2.031249951571226,1.0,0.8729360165083098,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,0.5,2.8437499720603228,1.0,0.9443787265947963,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,0.5,-0.5781250172294676,0.25,0.373706757005302,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,0.5,7.937500244137482,1.0,0.999642332760873,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,0.5,2.437499923631549,1.0,0.8496312567688376,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.5,1.8437500223517418,1.0,0.856265581378216,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,0.5,5.156249954859959,1.0,0.9713511156669121,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,0.5,2.999999960884452,1.0,0.9386625506349855,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,0.5,5.03124998108251,1.0,0.9618107511704661,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,0.5,8.250000333340722,1.0,0.9997388097679469,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,0.5,4.104166732809972,0.6666666666666666,0.7818320214179714,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,0.5,1.3125,1.0,0.7877433196362702,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.5,-0.9921874819556251,0.25,0.3166924703929915,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,0.5,3.9687500700820237,1.0,0.978166366543306,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,0.5,8.062500110507244,1.0,0.9996843464118339,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,0.5,2.1875000174207213,0.7142857142857143,0.7662215828266851,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,0.5,7.500000039901352,1.0,0.9994429043927064,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,0.5,-1.968749995964269,0.25,0.21318915709175065,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,0.5,1.7152777614505288,0.8888888888888888,0.7510320122130093,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,0.5,5.2500000122818165,1.0,0.9868238058229005,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,0.5,8.124999806197593,1.0,0.9997040428291468,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,0.5,3.6406249655701686,1.0,0.927358274894104,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,0.5,3.2499999906867743,1.0,0.9530778053322304,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,0.5,1.687500010477379,1.0,0.7907582107075881,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,0.5,2.406249991618097,1.0,0.9060342027912291,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,0.5,1.6250000099341075,0.6666666666666666,0.7309415246831349,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,0.5,3.5937499669380486,1.0,0.9666745138006345,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,0.6666666666666666,3.6562500807922333,1.0,0.9515414497362817,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.6666666666666666,5.645833308905519,1.0,0.9952255040918084,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,0.6666666666666666,2.968750014901161,1.0,0.9494282211426996,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,0.6666666666666666,1.8750000819563866,1.0,0.8670357692504922,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,0.6666666666666666,1.9687499841675162,1.0,0.8305141141585959,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,0.6666666666666666,4.354166629471972,1.0,0.9714783394009608,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,0.6666666666666666,3.968749949883204,1.0,0.95770990213041,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,-2.625000032285849,0.0,0.10064928024672143,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.75,3.875000001862645,1.0,0.9796676466944432,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,0.75,4.660714279743843,1.0,0.9739394251578524,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,0.75,0.6562500099341074,0.8333333333333334,0.6405571459492602,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,0.75,-1.495535717079682,0.21428571428571427,0.24672594819826701,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,0.75,2.964285736038749,1.0,0.8731396119622306,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.75,3.437500006519258,1.0,0.9688008957472733,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0.75,1.7499999776482582,1.0,0.7688571204653167,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.75,2.2499999403953552,1.0,0.9041051752329312,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.75,3.5624999729916453,1.0,0.9723652053632181,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,0.75,1.5624999944120646,1.0,0.7923940810407413,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,4.562499979394488,1.0,0.9849862527463213,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1.0,6.937500178115442,1.0,0.9990283590572966,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1.0,6.749999885360012,1.0,0.9987938831545948,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1.0,7.4374998784333,1.0,0.9994104435294666,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1.0,6.624999989347998,1.0,0.9986749775686914,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1.0,6.750000033935066,1.0,0.9988304897745854,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,5.000000054133125,1.0,0.9885949331765594,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1.0,4.624999851919711,1.0,0.9902915220948492,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1.0,7.750000036918209,1.0,0.9995660792017271,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1.0,5.937499813386239,1.0,0.9973632244406179,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1.0,9.437499645624484,1.0,0.9999201713365039,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1.0,7.062499953521183,1.0,0.9991424314008119,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,6.312499993189704,1.0,0.998186271433321,1
